person age,person income,person emp length,loan amnt,loan int rate,loan percent income,cb person cred hist length,person home ownership MORTGAGE,person home ownership OTHER,person home ownership OWN,person home ownership RENT,loan intent DEBTCONSOLIDATION,loan intent EDUCATION,loan intent HOMEIMPROVEMENT,loan intent MEDICAL,loan intent PERSONAL,loan intent VENTURE,cb person default on file N,cb person default on file Y
0.5688265,0.17065524,0.39140165,0.12659663,0.70581263,0.25179836,0.30598798,0.0048527415,0.00055969006,2.933924,0.3177943,0.051052794,0.013290827,0.5641801,0.05388071,0.022268966,0.14568095,0.024701808,0.028947623
0.22433284,0.22495522,0.22832726,0.016219916,1.7290202,0.8380791,0.5720717,0.025431158,0.00019554805,0.08380828,0.1469491,0.057330262,0.18979813,0.2577308,0.03005944,0.00373043,0.14117518,0.042970385,0.0020218894
0.18452002,0.28726345,0.19425778,0.10652917,0.14774579,0.24117091,0.12977552,0.030853214,0.00042525743,0.08395426,0.25923273,0.07920225,0.06421777,0.04675273,0.06717029,0.019949818,0.13414386,0.08575988,0.0075086653
0.22281943,0.8583718,0.05459272,0.034575995,0.5312502,0.19639014,0.11995386,0.024313366,0.00029444828,0.08619249,0.42353138,0.09265621,0.01696711,0.061013646,0.093306474,0.03694194,0.68073744,0.10464622,0.005838747
0.11728998,0.1694463,0.0670263,0.05550324,2.4828656,0.32277453,0.29378402,0.07305848,2.6450052e-05,0.1149796,0.38668856,0.15112427,0.058535453,0.047066834,0.76992893,0.028461123,0.07967733,0.02675419,0.0012893709
0.39152545,1.0084236,0.6848655,0.13870366,2.1331935,0.5233026,0.07237927,0.1407803,0.0006201118,0.10905599,0.4950642,0.15281451,0.015570725,0.8744161,0.08489412,0.004971719,0.064354666,0.03980099,0.00554999
0.34762335,1.1063423,0.05952359,0.35117558,0.987334,0.25170845,0.35543343,0.09394145,0.00040632254,0.068754636,0.4045902,0.097174436,0.0062000086,0.5275079,0.081835374,0.021915685,0.14897506,0.07679997,0.013606101
0.018256364,1.0004126,0.33572754,0.1259369,0.28754088,0.6226341,0.358137,0.0035288662,0.0008067852,0.07950625,0.121342234,0.090273626,0.03977992,0.14846703,0.065848514,0.046943713,0.13900337,0.050374854,0.0019613432
0.13286555,1.2704458,0.058242783,0.10685532,0.48124003,0.77797544,0.34263742,0.0067202714,0.0002629684,0.07406816,0.13878499,0.08826697,0.0045608687,0.08846954,0.039182067,0.11671048,0.09336546,0.08235492,0.00206818
0.31663117,0.1377306,0.030712793,0.018986844,0.009396114,0.41952842,0.13543558,0.02416565,0.00015159123,0.09005905,0.24685924,0.06497392,0.061628427,0.062449366,0.062698916,0.02104717,0.12143086,0.08775188,0.007571196
0.18316697,1.2659254,0.15086335,0.0794487,0.44583166,0.41008902,0.15325396,0.06128227,0.00021089615,0.07405653,0.37734354,0.1156822,0.001574677,0.0827444,0.082990944,0.033890005,1.0767554,0.19954774,0.021296868
0.1143129,0.88088524,0.38646138,0.14114954,0.35641775,0.25370938,0.19144632,0.049984444,0.00034441112,3.2653232,0.22435145,0.06883662,0.006161388,0.060831316,0.17679633,0.024999363,0.099925086,0.024115508,0.019367442
0.2403714,0.45912817,0.14606,0.5278585,0.030158933,0.1397524,0.0014177763,0.061989862,0.00019832673,0.08511899,0.32278582,0.08651296,0.005440831,0.44253626,0.09361673,0.03248743,0.12050381,0.069555946,0.01370664
0.14423956,0.45748034,0.07152304,0.08849232,0.19803089,3.082747,0.32605094,0.16903459,0.0010647,0.14655033,0.5875983,0.046914097,0.1223659,0.19647542,0.022788448,0.0060959305,0.04913316,0.024053365,0.0032884858
0.39083502,1.2028786,0.04361489,0.13715814,1.0122899,0.3554934,0.18818948,0.034690343,0.00043258985,0.07240453,0.2876246,0.08117653,0.0047519268,0.5655885,0.06861499,0.031027468,0.15514046,0.06951385,0.0077107586
0.12465515,0.71900284,0.2316245,0.16774492,0.4904124,0.27093306,0.3801711,0.0015775677,0.0013903098,3.2119274,0.29983708,0.061377585,0.026988326,0.08944542,0.04828607,0.0008408979,0.124303676,0.028610498,0.03134086
0.0004902823,0.82634115,0.20945932,0.18539584,0.15165032,0.8230646,0.3574304,0.013914006,0.0005016412,0.103961386,0.12015633,0.06362671,0.051697273,0.20854598,0.052620295,0.04337641,0.047845136,0.13892928,0.008575342
0.34010348,0.11176967,0.30703428,0.0549701,1.4899079,0.43194106,0.06231178,0.025775015,0.0004509961,0.10058198,0.31635717,0.101767406,0.0021177223,0.060967196,0.10684632,0.14644034,0.0437719,0.06150015,0.006413323
0.51300895,0.05869609,0.35029656,0.01161638,0.25766867,1.4360557,0.14934385,0.46251395,0.0012368297,0.1525227,1.5524582,0.08718707,0.038315218,0.50817204,0.09435236,0.017874576,0.12057898,0.05135437,0.0025494962
0.11547354,0.555332,0.22552271,0.01972229,0.49393195,0.24876533,0.40877753,0.019671155,0.00043989514,0.0941609,0.21672554,0.06608083,0.051436678,0.15184765,0.26381347,0.024836147,0.13008648,0.0761127,0.0027278394
0.013725427,0.7783127,0.1282991,0.11624201,0.32371342,0.6812817,0.24907273,0.04225911,0.00018339482,0.09262622,0.09667591,0.07258795,0.05607959,0.17220789,0.23389453,0.011281778,0.053793173,0.28521982,0.0116038015
0.15797846,1.2666845,0.22956668,0.017933017,0.5838598,0.3355829,0.3992006,0.015691847,0.0001856346,0.07161429,0.2543766,0.12374704,0.16829363,0.16640684,0.085821636,0.025664829,0.1431967,0.06583276,0.002881754
0.054377615,0.89907324,0.43852672,0.089756645,0.081248365,0.52770007,0.38986498,0.005455062,0.00011874561,0.104785256,0.12646066,0.06342487,0.062326737,0.22633353,0.031897016,0.019389315,0.09459874,0.03796123,0.0022355763
0.009200047,0.0025431067,0.4057559,0.061345197,0.46566886,0.8472524,0.3606367,0.012670338,0.000198439,0.085341625,0.1443822,0.07670952,0.04935511,0.22647673,0.03986516,0.008309135,1.0638896,0.14800751,0.01827876
0.14004023,1.0825126,0.25679225,0.11541088,0.12887175,0.42930233,0.428127,0.04867766,0.00018050386,0.08820132,0.2875631,0.097916305,0.17582217,0.14992125,0.07696512,0.012110268,0.099556535,0.06587848,0.002505102
0.27212957,0.17828146,0.3589946,0.0042411587,0.2558826,0.2978924,0.32687336,0.033598963,0.00022581179,0.12041677,0.27957886,0.09102442,0.014012187,0.07467223,0.06756756,0.07058407,0.13642919,0.021189772,0.0075423364
0.24622859,0.51294833,0.35952726,0.021281824,0.0623254,0.25748256,0.38724774,0.03398433,0.00019029765,0.08829457,0.25753438,0.118519776,0.0049158903,0.05461727,0.08112143,0.11477991,0.11997823,0.033475023,0.007470697
0.2640361,0.9719631,0.2712551,0.06705192,0.04381491,0.75740665,0.09511214,0.0019016011,0.00021538441,0.0812099,0.1545094,0.0753259,0.006847195,0.0687318,0.08778213,0.028952904,0.64929503,0.11286353,0.007745308
0.014864516,0.58539724,0.01758807,0.09455848,0.8746286,0.26908213,0.3646124,0.056087952,0.00059847446,0.12118309,0.2910099,0.048302315,0.003546998,0.108638786,0.05308391,0.105692394,0.15269977,0.029846733,0.002559672
0.3820281,0.0590784,0.36301523,0.08016862,0.46219316,0.33802357,0.24088693,0.029782005,0.0012036148,0.073638186,0.23915868,0.29608005,0.0060572755,0.060961016,0.0559713,0.045993064,0.12700628,0.089893594,0.007588255
0.22084552,0.04453368,0.4451328,0.010255289,0.07998671,0.23418278,0.029831652,0.0355011,0.00011756753,0.098554105,0.2641361,0.08179211,0.05203748,0.055157676,0.06803303,0.018311013,0.12460231,0.06185656,0.0076154936
0.17098808,0.16273607,0.3535119,0.058480904,0.82234406,0.18905728,0.305233,0.017092887,0.0005016412,0.109490246,0.24698117,0.12077648,0.31185564,0.17151542,0.115193285,0.018026205,0.068559065,0.037654854,0.0006317443
0.28100473,0.93890095,0.23914017,0.052149903,1.9425064,0.3455954,0.18221225,0.021812309,0.00021248822,0.06495409,0.24334596,0.4883057,0.010412914,0.09675809,0.053834267,0.026475087,0.13889664,0.07770756,0.0076274797
0.20594291,0.33202082,0.3408962,0.301139,1.157279,0.2400286,0.16543502,0.040314224,0.00085719477,0.08071682,0.32989722,0.07149728,0.0038406914,0.06561812,0.07177266,0.05434502,1.306716,0.11600426,0.012371116
0.12859575,0.33000636,0.26767215,0.20055456,0.18136702,0.54983395,0.41858107,0.00039337878,0.00042643555,0.090839654,0.11157908,0.068461545,0.24056104,0.15614876,0.071498446,0.039527226,0.06213679,0.28792664,0.0145795625
0.22096644,0.75265896,0.666171,0.22609062,1.7293229,0.27306867,0.046445318,0.0005659084,0.00089992967,0.10516917,0.13186154,0.19968408,0.041074444,0.0955345,0.52375233,0.034000322,0.06949154,0.05153301,0.0059214593
0.14999777,0.17869942,0.16106589,0.031527318,0.0235625,0.47695923,0.23355244,0.017529253,1.1880427e-05,0.09419881,0.21723655,0.09003517,0.21705578,0.16355355,0.08382439,0.01995561,0.06204375,0.22599153,0.014405139
0.17481928,0.2772374,0.36112148,0.0024026728,0.2079465,0.2745449,0.34358555,0.03483593,0.0001539942,0.08271121,0.22278354,0.08442524,0.19792137,0.17118755,0.0852761,0.0095258225,0.13563268,0.07718581,0.0026227294
0.2867373,0.7761153,0.35002705,0.09414306,1.1201844,0.16242823,0.1019347,0.06936419,0.00029012514,0.073568605,0.3413112,0.3295721,0.22973426,0.034529977,0.29537314,0.038045034,0.08546927,0.24055354,0.03336806
0.15910311,0.4202035,0.252749,0.043409653,0.4852405,0.4284095,0.32295376,0.007770208,0.0005955835,0.10097045,0.13889912,0.051234312,0.055456854,0.26724592,0.02417782,0.03131575,0.08372916,0.047957484,0.0020253973
0.23731028,0.85297143,0.41526628,0.03617278,0.6973976,0.5286699,0.2507652,0.027610335,0.00019432392,0.07104766,0.24955408,0.10511873,0.079878345,0.038019527,0.08579276,0.02656893,0.15194844,0.06676895,0.0076868115
0.14169824,0.96271986,0.2529364,0.0016119421,0.41163933,0.36370924,0.39677343,0.012095712,0.00039545036,0.07860302,0.29919177,0.110671476,0.045423377,0.15433711,0.06919893,0.023021398,1.0336177,0.19956362,0.018356089
0.92270124,0.2006373,0.17260979,0.026731929,0.010097607,0.19632168,0.05812051,0.061358877,0.00011874561,0.13175824,0.3987999,0.061686296,0.05013564,1.8456236,0.061151795,0.0070386976,0.114926875,0.050771084,0.0022650913
0.10135421,0.10981015,0.32197756,0.11302732,0.41602564,0.6984298,0.40951067,0.001099117,0.00068180443,0.078914545,0.09666557,0.18430604,0.006686085,0.11332586,0.025328,0.0108556785,0.10311405,0.07196213,0.0019208884
0.27779707,0.14621311,0.30687115,0.06723098,0.80865544,0.7177655,0.33209565,0.02894949,0.00022581179,0.08817477,0.096264765,0.078150384,0.00026808341,0.12276075,0.106367245,0.00711643,0.15532514,0.04730518,0.0074590463
0.25598773,0.102578506,0.10907408,0.14594649,0.04732488,0.52633834,0.32612643,0.010862484,0.00049868075,0.09466074,0.19574675,0.076442435,0.0014762095,0.089912325,0.039975025,0.00013762468,0.51412827,0.057773508,0.010331571
0.459479,3.456835,0.44096315,0.16329251,0.13463387,3.2225933,0.02327959,0.31234953,0.0008308807,0.079496235,0.70200217,0.048305675,0.008342958,0.7186391,0.021971483,0.002823323,0.045232415,0.025615806,0.0025132543
0.45298988,0.1470587,0.014930779,0.0011814488,1.0737646,0.30142435,0.3161021,0.116444096,0.0005923998,0.11090262,0.57347274,0.1504399,0.020382397,0.4604589,0.16095549,0.018442214,0.07422306,0.02222696,0.00090867566
0.11090135,0.7211148,0.6630621,0.05251515,1.162053,0.49395612,0.27244952,0.0023168772,0.00015240964,0.09282455,0.19867142,0.17547075,0.033924304,0.058020048,0.16135311,0.2121065,0.08832361,0.037530266,0.0015957013
0.1213001,0.02216326,0.1681365,0.12270568,0.25197187,0.69014746,0.30935162,0.013098729,0.00068180443,0.09792059,0.11467274,0.04804976,0.15925157,0.21745345,0.036446437,0.0015531601,0.09316803,0.06252386,0.0020491558
0.18215065,0.3577542,0.25710976,0.085402854,1.48535,0.7374506,0.4535613,0.012033906,0.00018497938,0.06753298,0.11724971,0.071089394,0.20116577,0.18666103,0.04208267,0.010860824,0.15081097,0.056343295,0.002359743
0.19845605,0.6268469,0.31612438,0.15734808,1.2792823,0.78292006,0.46051928,0.008624705,0.00042643555,0.06903217,0.11829473,0.058923356,0.15803051,0.21415572,0.04073975,0.008866787,0.152612,0.05857731,0.0023803029
0.132739,0.20146738,0.13166888,0.060502537,0.3012796,0.5491168,0.4119574,0.0110908365,1.2815621e-05,0.10328007,0.14390446,0.055383667,0.18609896,0.23008269,0.041244425,0.010377931,0.037448127,0.18594362,0.010157952
0.18986154,0.5131441,0.47761104,0.2785215,1.2446743,0.36681002,0.04760082,0.01919121,0.0005016412,0.10914416,0.14603944,0.13552399,0.033718318,0.08928077,0.38256553,0.013729716,0.07420797,0.051081836,0.0055751
0.43849468,0.41392395,0.35556042,0.0192125,0.61659527,0.22637142,0.07632921,0.04751798,0.0007863152,0.07610009,0.42519593,0.086067095,0.00800382,0.52294165,0.088999346,0.019962518,0.16509226,0.09007454,0.009109569
0.2537743,0.072879404,0.42760038,0.12903899,0.18562576,1.1331065,0.12603818,0.042205594,4.105237e-06,0.0898351,0.13863045,0.08193859,0.000501969,0.07087548,0.03502187,0.02333525,0.8841847,0.12288559,0.01914715
0.10016741,1.16826,0.14167276,0.00082951505,1.2691456,0.47918466,0.4058667,0.013707321,0.00011936488,0.061117467,0.21134093,0.36803895,0.051216085,0.15719593,0.05300062,0.026536226,0.14207652,0.06897893,0.002881754
0.102239184,0.8892006,0.36805785,0.007131377,1.6342084,0.34528017,0.44460514,0.041502688,0.00018208844,0.070633985,0.26885232,0.08076861,0.058664046,0.20070282,0.06670797,0.03502337,0.15727311,0.05131203,0.0025876302
0.13662109,0.044559434,0.38803008,0.64880615,0.19115146,3.7311447,0.24208996,0.45082414,0.0008194607,0.13999593,0.84656304,0.0678015,0.010812389,0.06309216,0.05704147,0.07050511,0.06928598,0.015496219,0.004583472
0.073687874,0.7727345,0.34457013,0.029131524,0.24954149,0.49033815,0.20041873,0.011448957,1.6661277e-05,3.1537247,0.23394647,0.088497594,0.0455573,0.1536122,0.06554343,0.068485245,0.10424723,0.011756512,0.0171686
0.075745076,4.4088807,0.30103186,0.19080116,0.5505045,0.55360436,0.33732292,0.012663487,0.001147899,0.035171796,0.06348022,0.108989865,0.042998314,0.21632063,0.0152927255,0.00968201,0.056956008,0.009874378,0.012067588
0.2524311,0.32080024,0.45281193,0.217311,1.2395761,2.8606904,0.21250862,0.27867115,0.0004811712,0.16385838,0.6272947,0.14033265,0.04678583,0.044705495,0.45407376,0.03126676,0.046690118,0.13004862,0.0061121928
0.102139756,0.64542806,0.18215509,0.4649777,0.17064476,0.9191732,0.35120314,0.067956515,0.00012682947,0.10817558,0.102760874,0.049141176,0.012903504,0.14109355,0.04763559,0.011166375,0.018172434,0.19438148,0.012959203
0.31459174,0.30667987,0.34294832,0.03460806,0.09134315,0.26487717,0.4118305,0.026270693,0.000105286,0.09788228,0.20317775,0.07633984,0.05209687,0.169306,0.07051832,0.16234161,0.123903275,0.041160136,0.0025670703
0.097979344,0.15815747,0.13477951,0.04493159,3.1774032,0.3933357,0.2811007,0.039032444,5.36228e-05,0.12134255,0.27877468,0.8592212,0.069226086,0.1128026,0.11939503,0.029178755,0.043705452,0.2587359,0.008282548
0.19092211,0.21134081,0.3516407,0.31425145,0.1793552,0.57392085,0.014567398,0.040542997,0.00029829427,0.0960534,0.10394021,0.07485448,0.0031493225,0.0597641,0.15772617,0.024694871,0.09048351,0.05053715,0.0060786847
0.06822797,0.40576613,0.13292766,0.025655178,3.36117,0.41878924,0.14513332,0.049949005,0.00016255648,0.06366428,0.27139473,1.4350787,0.056609817,0.02028658,0.2415983,0.07354356,0.08719426,0.27610758,0.026536098
0.11505684,0.6937142,0.35069442,0.0981861,0.6542347,0.4723816,0.32464635,0.020542713,9.649804e-06,2.9582694,0.35655618,0.2254239,0.1986053,0.043007594,0.18561424,0.035460725,0.055747826,0.19198935,0.049434207
0.15527925,0.3860862,0.17896023,0.31254968,0.55274445,0.5344408,0.07350118,0.005330724,0.0009743336,0.077866726,0.11329004,0.20889832,8.368787e-05,0.0729963,0.023247862,0.020351784,0.111278936,0.07588147,0.006782734
0.2890572,0.2138924,0.3557989,0.48895198,2.1914656,0.20330088,0.081600755,0.007219662,0.00018339482,0.1130732,0.23868036,0.1934206,0.061212387,0.03703074,0.85355145,0.034471773,0.10974169,0.043777056,0.0015787957
0.014709158,0.77289844,0.43447325,0.100716315,1.9369485,0.44803122,0.15308203,0.07070386,0.0005923998,0.11993354,0.3105054,0.11369924,0.059519302,0.19740938,0.118147835,0.056390963,0.031948328,0.16588089,0.008356698
0.35082027,0.1781504,0.15854032,0.050442006,1.2538443,0.44444695,0.38796607,0.027942603,0.00018119218,0.08189774,0.20449808,0.040416528,0.005302421,0.09307388,0.21403082,0.026806291,0.17202187,0.04730406,0.008026798
0.37183592,0.00880373,0.43205097,0.13941208,0.1893309,1.1253589,0.41944826,0.079919204,1.5278605e-05,0.08956329,0.09099185,0.078724906,0.20188408,0.18188973,0.0392211,0.019888468,0.098653995,0.037551645,0.0016531523
0.10781023,0.41248038,0.052852754,0.42648003,0.122133255,3.6521208,0.18633734,0.3526562,0.00047828024,0.15218176,0.8210616,0.059012633,0.022308646,0.13207017,0.051863205,0.014984259,0.03879845,0.016238008,0.002036519
0.11906948,0.9794318,0.40829533,0.024258194,1.066313,0.43668145,0.009638233,0.064300485,0.00012389716,0.089042656,0.35568932,0.27381688,0.04223462,0.032716326,0.33798042,0.34748352,0.10281573,0.25876456,0.033543665
0.26311657,0.05231785,0.25628188,0.14570676,0.47564507,0.5957879,0.09869444,0.011576985,0.0007614978,0.096694335,0.14622381,0.05082167,0.018238926,0.14278777,0.016810192,0.0042483658,0.1279388,0.0505926,0.006890094
0.40476072,1.2808111,0.25855258,0.11091952,1.6561629,0.47658268,0.3913381,0.024978567,0.00042643555,0.06901832,0.26029184,0.09169626,0.026206756,0.08013564,0.06721431,0.15133026,0.14722334,0.050949734,0.002892724
0.22533168,0.8384485,0.27758452,0.29353154,0.93578994,0.26450974,0.07622965,0.034654047,0.0008387526,0.07923345,0.25446528,0.32226336,0.008792719,0.052667197,0.05865204,0.014883035,0.16588195,0.044265732,0.0076154936
0.098950736,1.0242513,0.24223895,0.20063125,0.13581136,0.6221798,0.04488559,0.0037033707,6.293868e-05,0.078808725,0.2630299,0.08693538,0.008913146,0.09887943,0.07900281,0.043973316,0.7159126,0.149696,0.013123956
0.33349702,3.5853786,0.25736234,0.3106048,0.02859509,3.1550076,0.1379899,0.25658256,0.00062584726,0.06997712,0.70678043,0.04962611,0.009690977,0.8358034,0.014665693,0.008346781,0.04202217,0.0073148403,0.0016527259
0.19345568,1.0212861,0.22539142,0.17881425,0.11482108,0.25220114,0.44380572,0.031596467,0.00016292486,0.0833328,0.27576035,0.09939808,0.120568216,0.07759659,0.073370166,0.019180998,0.11054196,0.064906314,0.009463524
0.2660689,0.07516707,0.19864209,0.06461446,0.7079526,0.29177734,0.38603726,0.03877393,0.000198439,0.08319538,0.23218107,0.059385546,0.07004931,0.069594525,0.06717403,0.0118199745,0.17036971,0.039774988,0.0029548693
0.22918086,0.6404105,0.27367595,0.12325468,0.6388281,0.46474576,0.34979916,0.013949208,0.00042643555,0.07395691,0.2530623,0.0891824,0.13801667,0.18205422,0.06720223,0.012226359,0.1486578,0.06187964,0.0028672146
0.1562369,0.3944267,0.3074038,0.3213448,0.47218883,1.9544291,0.24860103,0.06870831,0.0007948401,3.4517179,1.6015164,0.06412273,0.007851728,0.05468584,0.2255278,0.008820668,0.08085134,0.056927357,0.029498702
0.18124941,0.8982246,0.24355185,0.07496658,0.76265585,0.54291725,0.094262324,0.010743808,9.7581506e-05,0.07396952,0.36738873,0.10623373,0.0075318213,0.05780096,0.06674941,0.023882492,1.2111104,0.14875358,0.01425288
0.21709055,0.82942927,0.45373598,0.058826536,0.059622496,0.45659536,0.4691807,0.02552301,0.00023660288,0.08608755,0.29558733,0.11183067,0.0018817,0.061988477,0.083882675,0.19842024,0.1181214,0.075537264,0.013821768
0.09929278,0.48151505,0.23470354,0.13175213,1.1514429,0.48433837,0.13578609,0.017565409,0.0005955141,0.09573149,0.17265886,0.045585614,0.05055874,0.17850775,0.012775086,0.004010715,0.12830687,0.04867845,0.0066134594
0.16615605,0.56841034,0.3630593,0.17098764,0.9595274,0.25536,0.2219599,0.04176816,0.0012036843,0.067613795,0.2964237,0.26757166,0.018032253,0.05822494,0.05622118,0.03013106,0.14424382,0.07735578,0.004237485
0.64754313,0.080624096,0.15059124,0.17559332,1.1295456,0.22516666,0.21643238,0.044528555,0.0005001136,0.08224948,0.30094972,0.061607923,0.005365282,0.61353153,0.07410124,0.03125591,0.1652876,0.05810149,0.0073436424
0.2188924,0.41691566,0.23047365,0.08633888,0.3628439,0.54507834,0.00086722645,0.0031390018,2.170269e-06,0.08118293,0.12596874,0.21952698,0.0023536063,0.065400764,0.027569674,0.02122511,0.113824286,0.05535219,0.0068499157
0.39406842,0.9449848,0.4020611,0.09853986,0.967472,0.55603534,0.14985277,0.0035389434,0.0011615334,0.09815128,0.109618306,0.044664517,0.0005914661,0.16843048,0.052051958,0.0013603624,0.12431118,0.05628275,0.007398653
0.0370005,0.43340042,0.18440336,0.056400336,1.6859101,0.26269132,0.33753946,0.0125058,0.0008399306,0.07792902,0.23643,0.24544492,0.037013616,0.16871703,0.06722101,0.0055323164,0.16300015,0.041604422,0.0027899847
0.20845975,0.9114606,0.28769186,0.04951205,1.0562556,0.45463392,0.067001216,0.0119886,0.0001539942,0.060484473,0.21288173,0.3545903,0.013256577,0.053536016,0.04088534,0.024927173,0.1500053,0.07091839,0.0078073586
0.01651652,0.5834835,0.40235856,0.11415358,0.8984255,0.68838835,0.34810495,0.010234641,0.00018480455,0.094340056,0.123082995,0.05508618,0.01579188,0.1736343,0.022927092,0.08529182,0.14485744,0.02985987,0.0017640349
0.12563531,1.053947,0.1528046,0.31906888,0.881497,0.1931926,0.21363647,0.006022443,0.00032638593,2.5564551,0.27208832,0.094095774,0.040684886,0.080976315,0.055291526,0.026326071,0.12702483,0.06337886,0.019305538
0.27417895,1.263905,0.077551976,0.7212236,0.25708312,0.61012936,0.37852013,0.059336424,0.00023149009,0.0752344,0.19006991,0.086576074,0.14417851,0.17449223,0.056277815,0.014330691,0.07568992,0.07711071,0.0029526742
0.19909765,0.04655539,0.6266773,0.26280156,1.3837415,0.8287532,0.41835046,0.042470865,1.5278605e-05,0.10408624,0.09906491,0.15164858,0.05261324,0.10000481,0.3508101,0.033676017,0.08973294,0.044689324,0.0007535079
0.46442235,0.31910497,0.22129785,0.14128612,1.8721558,0.6919629,0.24394019,0.013072525,0.00046978038,0.06782042,0.21369915,0.05360912,0.0024621207,0.08791435,0.04538695,0.030976979,1.1138526,0.14121518,0.009252824
0.102200896,0.22488393,0.22610846,0.13905992,0.8409879,0.7015084,0.40649974,0.03396882,0.00015381939,0.09084796,0.23572306,0.0647692,0.23396543,0.19852653,0.06679688,0.0040362887,0.14678244,0.039974343,0.0028248092
0.051533252,0.2713077,0.45100418,0.0025419213,2.0958755,0.5919414,0.092840485,0.0317615,5.878599e-05,0.09923427,0.36972037,0.09462477,0.012295965,0.05150305,0.1021662,0.011009043,0.59624606,0.08498714,0.005977339
0.016458208,0.8068294,0.3910684,0.08662257,0.92643714,0.5821049,0.13490437,0.0039210776,0.00031823386,2.7129261,0.29561654,0.07269215,0.047858343,0.15159716,0.073730595,0.010955381,1.1763704,0.096222326,0.033378683
0.42572996,1.0921257,0.33620492,0.017986447,0.0833145,0.7053418,0.20513244,0.020312259,9.82357e-05,0.08347493,0.25114182,0.10412348,0.010394398,0.5472773,0.07282402,0.021503353,0.09612848,0.07308385,0.0019162248
0.028446114,0.17554697,0.39696336,0.19731273,0.07946228,0.43417627,0.31934345,0.0029207545,0.0008308807,0.09951429,0.17039979,0.07393215,0.05256616,0.21311975,0.04025026,0.052557956,0.10293025,0.044118397,0.00237286
0.14147669,0.7625709,0.30161846,0.28125504,0.5038571,0.56484,0.35775036,0.006596138,0.00083703967,0.07655002,0.11963194,0.187555,0.008532762,0.07915239,0.03158778,0.009459525,0.10315589,0.06562822,0.00405573
0.24195208,0.34543222,0.338711,0.12876298,0.24442016,0.6620588,0.015433548,0.033758838,0.00017878921,0.10687712,0.11007941,0.063687325,0.009882718,0.14203188,0.06844077,0.002267826,0.10888666,0.05606695,0.0076013114
0.17349887,0.37193722,0.37961474,0.07575204,0.7660364,0.66997105,0.36485034,0.019455701,0.000198439,0.09474545,0.10290057,0.04892618,0.013388737,0.17930795,0.08836887,0.0049988353,0.14713705,0.045270644,0.004444696
0.0643892,0.8575946,0.327278,0.3492143,0.07447352,0.26029536,0.3938438,0.05332216,0.0011946342,0.07507774,0.35183084,0.09635632,0.01907263,0.07088791,0.08403875,0.023577075,0.9134502,0.1755352,0.009020346
0.09490118,0.40170705,0.19382218,0.28006586,0.05236926,0.75314856,0.5056342,0.04375203,1.5278605e-05,0.099430725,0.08807549,0.038502615,0.041175786,0.12771574,0.09502154,0.01581318,0.07556993,0.050387103,0.0013004977
0.06594626,0.6184558,0.3915202,0.047266055,1.7519456,0.4144984,0.30213258,0.038335033,4.2865602e-05,0.11049738,0.100048035,0.14761944,0.03952836,0.06192074,0.5206201,0.04301908,0.09144436,0.042550683,0.0018752858
0.1081555,0.10132059,0.40095246,0.06508189,0.34291032,0.47008103,0.5027638,0.009558991,1.548319e-05,3.2807283,0.3110247,0.10648375,0.00016206656,0.057783626,0.056944516,0.015673226,0.11044491,0.04701304,0.019475525
0.21010801,1.184348,0.046587314,0.05679736,1.8162692,0.3132101,0.24450703,0.059675664,0.0006391431,0.066421896,0.27315262,0.06481102,0.006094405,0.10333875,0.2743398,0.032119177,0.14246207,0.11123699,0.013509033
0.18530418,0.45271888,0.05382634,0.024731487,0.7351701,0.41912904,0.09481335,0.03977147,5.0304003e-05,0.08795971,0.22589521,0.12065564,0.036946665,0.037416123,0.502743,0.04790234,0.09409356,0.067423716,0.0068564555
0.5938061,0.19353712,0.07946761,0.19333787,0.3401141,0.30493015,0.4799004,0.0047867526,0.0005163342,3.8827891,0.43733713,0.10628126,0.010176344,0.4539256,0.10743934,0.0365127,0.0459257,0.05425899,0.042452697
0.28459477,0.39533558,0.36084574,0.032887395,0.6788721,0.25543493,0.16146162,0.037268505,0.00046726794,0.08871925,0.335902,0.074466646,0.000338703,0.07501948,0.05569784,0.02964768,1.3099055,0.12099306,0.017821068
0.15186305,0.37028864,0.29937473,0.04060617,0.7551111,4.274856,0.26573828,0.3782081,0.00083703967,0.15194967,0.9971323,0.047082197,0.010190162,0.098868154,0.022603026,0.0011590687,0.56014585,0.052825775,0.0140141025
0.40314943,0.32051834,0.033764217,0.087723695,1.7800925,0.39960337,0.10897581,0.040346146,0.0004987502,0.11626498,0.26853874,0.16339317,0.03358252,0.474534,0.15273443,0.04026505,0.05511906,0.03791827,0.006112434
0.12819095,1.3197213,0.06327111,0.035534196,1.2804282,0.6452996,0.38846794,0.00029967324,0.00011936488,0.06704375,0.22843167,0.08144669,0.08509224,0.10563084,0.07086725,0.021722907,0.14105901,0.063453525,0.002581956
0.09226567,1.0937456,0.23874123,0.2826373,1.2459254,0.55363184,0.3821969,0.027079478,0.000229394,0.06575816,0.28320527,0.1073154,0.011659607,0.076691985,0.07555892,0.03547537,1.1513641,0.15030695,0.00848897
0.32732448,0.18180029,0.43298176,0.5198393,1.3875148,2.8864713,0.24117063,0.28271562,0.00029012514,0.117641725,0.67595184,0.15394008,0.048387807,0.0322589,0.55795956,0.03097473,0.052026227,0.02999034,0.0013853228
