person income,loan amnt,loan int rate,person emp length,cb person cred hist length,person age
0.008897257055229873,0.002407187554104573,0.01454947935989717,0.008897257055229873,0.33994336029284467,0.024256758427938955
0.012035937770522594,0.003491133041478065,0.0011637110138260065,0.0019285943953897267,0.1911435532141179,0.1639466003808959
0.013468007222180944,0.007515272934134697,0.0037848433132992025,0.0023020701936633525,0.17780972521085311,0.19217679503351398
0.004622690509757351,0.003245034750562699,0.0004897232321733891,0.0032450347505626363,0.18954886102248278,0.18168113576216266
0.002946996116841072,0.025314115406495013,0.00373475798273604,0.03160693527243943,0.05256857361925261,0.3043091934406767
0.004654844055304051,0.004654844055304119,0.0011637110138260631,0.01127105438895894,0.20201577997081455,0.15540179565185136
0.0,0.01622517375281357,0.0,0.01622517375281354,0.3382676658999285,0.06403502263114932
0.010872226756696562,0.00465484405530409,0.0,0.000764883381563608,0.18997984220029185,0.1651103113947219
0.0037304296208354516,0.004973906161113993,0.0012434765402785652,0.0037304296208354524,0.18616964705300393,0.18243921743216848
0.0027553115183892585,0.016225173752813488,0.004132967277584018,0.013469862234424122,0.33826766589992846,0.06265736687195465
0.0,0.01622517375281357,0.0,0.01622517375281354,0.3382676658999285,0.06403502263114932
0.009193440676708476,0.006975464371398194,0.0023571022235412964,0.006576636739135841,0.17834953377358959,0.19350436546214544
0.0037304296208354516,0.004973906161113993,0.0012434765402785652,0.0037304296208354524,0.18616964705300393,0.18243921743216848
0.002486953080557075,0.01995560337364891,0.0,0.03114689223615542,0.046506393608864514,0.30966770547352274
0.0325029061858475,0.0035708985679304694,0.01290779352477055,0.009947812322227958,0.07897096287502166,0.23195196754965264
0.0032747149464518732,0.02088001780811753,0.007929559001756023,0.04342212658603546,0.06438376493284861,0.27827162325938015
0.017170611659370272,0.007435507407682174,0.00930721476095069,0.017170611659370272,0.286238282505998,0.03253011303207935
0.0,0.016225173752813515,0.0,0.027862283891073755,0.32663055576166816,0.08730924290766987
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.0024869530805570065,0.0037304296208355266,0.0,0.0024869530805570065,0.18741312359328244,0.18119574089188997
0.0,0.0,0.0,0.0,0.18492617051272547,0.1849261705127253
0.0031065271697460206,0.01333135465360735,0.0058661670500358915,0.025280725186119585,0.040640226558828665,0.3200223838143998
0.005818555069130038,0.0162251737528135,0.0,0.02204372882194362,0.3324491108307984,0.06985357770027947
0.0034911330414780194,0.0023274220276520707,0.0,0.002327422027652095,0.3521654176250898,0.018850634414187103
0.0023274220276520707,0.03594148054710498,0.0,0.041760035616235106,0.3127328040365068,0.13249363112463206
0.008385273676139582,0.006137617174940044,0.0024071875541045494,0.00023929657935739534,0.18267851401152585,0.18709406148747257
0.0024869530805570065,0.0037304296208355266,0.0,0.0024869530805570065,0.18741312359328244,0.18119574089188997
0.002486953080556964,0.019955603373648927,0.0,0.01373822067225646,0.17118794984046903,0.22987126215033013
0.0,0.016225173752813515,0.0,0.027862283891073755,0.32663055576166816,0.08730924290766987
0.0,0.016225173752813515,0.0,0.028659939155598398,0.21358610966832395,0.14383146595434196
0.004973906161113962,0.0114639756622394,0.00773354604140386,0.02341334619475157,0.03877284756746064,0.32188976280576787
